Title: Depleted MORB Mantle of Workmann & Hart 2005

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
401.00 1124.01 0.757828 1.952829 -9967.947273 0.295110 1.142291 4.202 58.9797 1.49778 17.1703 0.744311 0.0830312 2.84712 0.00246262 6.36415 0.00117937 10.7153 1.59474
301.00 1122.05 1.571244 4.045281 -20693.177874 0.612814 2.367749 4.248 59.2005 1.40542 17.1588 0.730525 0.0822013 2.80381 0.00238344 6.31777 0.00113908 10.7238 1.5736
201.00 1120.06 1.826211 4.697421 -24081.330081 0.713352 2.751237 4.293 59.4187 1.31589 17.1475 0.716502 0.0813871 2.76102 0.00230672 6.27131 0.00110009 10.7316 1.55267
101.00 1118.03 1.828721 4.699504 -24144.718135 0.715430 2.754285 4.340 59.6355 1.22776 17.1366 0.702175 0.0805771 2.7187 0.00223211 6.22476 0.00106223 10.7389 1.5318
1.00 1115.98 1.831629 4.702512 -24213.423852 0.717670 2.757925 4.386 59.8504 1.14133 17.1261 0.687569 0.0797724 2.67689 0.00215958 6.17816 0.00102549 10.7457 1.51093

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CaO Na2O
27901.00 1180.51 15.802668 38.007545 -197947.212980 4.889648 20.192944 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.7458 0.261368 2.19686 0.244414 0 5.50467 0 33.4355 0 1.33772 0.273651
27801.00 1180.33 15.826916 38.065483 -198297.866706 4.897350 20.224371 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.7384 0.261478 2.20713 0.244585 0 5.5073 0 33.4309 0 1.33699 0.273171
27701.00 1180.15 15.851465 38.124142 -198652.440701 4.905145 20.256182 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.731 0.261586 2.21747 0.244753 0 5.50994 0 33.4263 0 1.33625 0.272687
27601.00 1179.96 15.876323 38.183536 -199011.018018 4.913035 20.288387 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.7235 0.261692 2.22788 0.24492 0 5.5126 0 33.4217 0 1.3355 0.272201
27501.00 1179.78 15.901495 38.243682 -199373.684050 4.921022 20.320993 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.716 0.261797 2.23836 0.245085 0 5.51528 0 33.417 0 1.33475 0.271712
27401.00 1179.59 15.926988 38.304596 -199740.526586 4.929108 20.354008 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.7085 0.2619 2.24891 0.245248 0 5.51797 0 33.4123 0 1.33399 0.27122
27301.00 1179.41 15.952810 38.366294 -200111.635898 4.937296 20.387443 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.7009 0.262002 2.25953 0.245408 0 5.52068 0 33.4076 0 1.33322 0.270724
27201.00 1179.22 15.978967 38.428794 -200487.104814 4.945588 20.421305 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6932 0.262101 2.27023 0.245566 0 5.5234 0 33.4028 0 1.33245 0.270226
27101.00 1179.04 16.005468 38.492114 -200867.028796 4.953986 20.455605 opx Na0.02Ca0.05Fe''0.16Mg1.72Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6855 0.262198 2.28099 0.245722 0 5.52614 0 33.398 0 1.33167 0.269724
27001.00 1178.85 16.032319 38.556271 -201251.506003 4.962492 20.490352 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6778 0.262293 2.29183 0.245875 0 5.5289 0 33.3932 0 1.33088 0.26922
26901.00 1178.67 16.059528 38.621284 -201640.637409 4.971109 20.525556 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.67 0.262387 2.30274 0.246026 0 5.53168 0 33.3884 0 1.33008 0.268712
26801.00 1178.48 16.087104 38.687172 -202034.526853 4.979839 20.561227 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6622 0.262477 2.31373 0.246174 0 5.53448 0 33.3835 0 1.32928 0.268201
26701.00 1178.29 16.115054 38.753955 -202433.281137 4.988685 20.597377 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6543 0.262566 2.32478 0.246319 0 5.53729 0 33.3786 0 1.32847 0.267686
26601.00 1178.11 16.143387 38.821654 -202837.010121 4.997650 20.634015 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.09Si1.95O6 56.6463 0.262652 2.33592 0.246462 0 5.54013 0 33.3737 0 1.32766 0.267169
26501.00 1177.92 16.172113 38.890289 -203245.826787 5.006736 20.671153 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.6384 0.262735 2.34712 0.246601 0 5.54298 0 33.3687 0 1.32683 0.266648
26401.00 1177.73 16.201239 38.959882 -203659.847381 5.015946 20.708802 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.6303 0.262816 2.3584 0.246737 0 5.54586 0 33.3637 0 1.326 0.266123
26301.00 1177.55 16.230776 39.030454 -204079.191458 5.025282 20.746974 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.6223 0.262894 2.36976 0.24687 0 5.54875 0 33.3587 0 1.32516 0.265595
26201.00 1177.36 16.260732 39.102029 -204503.982006 5.034749 20.785682 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.6141 0.26297 2.38119 0.246999 0 5.55167 0 33.3536 0 1.32432 0.265063
26101.00 1177.17 16.291118 39.174629 -204934.345539 5.044348 20.824938 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.606 0.263042 2.3927 0.247125 0 5.5546 0 33.3486 0 1.32347 0.264528
26001.00 1176.98 16.321943 39.248280 -205370.412201 5.054083 20.864754 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5978 0.263111 2.40429 0.247247 0 5.55756 0 33.3434 0 1.32261 0.263989
25901.00 1176.79 16.353218 39.323005 -205812.315869 5.063958 20.905144 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5895 0.263177 2.41595 0.247365 0 5.56054 0 33.3383 0 1.32175 0.263447
25801.00 1176.61 16.384954 39.398831 -206260.194262 5.073975 20.946122 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5812 0.263239 2.42769 0.247479 0 5.56355 0 33.3331 0 1.32087 0.262901
25701.00 1176.42 16.417161 39.475782 -206714.189051 5.084137 20.987701 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5728 0.263299 2.4395 0.247589 0 5.56657 0 33.3279 0 1.32 0.262351
25601.00 1176.23 16.449851 39.553887 -207174.445972 5.094450 21.029896 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5644 0.263354 2.4514 0.247695 0 5.56962 0 33.3226 0 1.31911 0.261797
25501.00 1176.04 16.483036 39.633172 -207641.114944 5.104915 21.072721 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5559 0.263406 2.46337 0.247796 0 5.5727 0 33.3173 0 1.31822 0.261239
25401.00 1175.85 16.516726 39.713667 -208114.350183 5.115536 21.116193 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5474 0.263454 2.47542 0.247893 0 5.5758 0 33.312 0 1.31732 0.260677
25301.00 1175.66 16.550936 39.795400 -208594.310330 5.126319 21.160326 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5388 0.263498 2.48755 0.247984 0 5.57892 0 33.3067 0 1.31642 0.260111
25201.00 1175.47 16.585677 39.878402 -209081.158573 5.137265 21.205137 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5302 0.263538 2.49975 0.248071 0 5.58207 0 33.3013 0 1.31551 0.259541
25101.00 1175.28 16.620962 39.962704 -209575.062780 5.148380 21.250641 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5216 0.263573 2.51204 0.248153 0 5.58525 0 33.2959 0 1.3146 0.258967
25001.00 1175.09 16.656804 40.048337 -210076.195626 5.159668 21.296858 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5129 0.263604 2.52441 0.248229 0 5.58846 0 33.2904 0 1.31367 0.258389
24901.00 1174.89 16.693218 40.135335 -210584.734736 5.171132 21.343803 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.5041 0.26363 2.53685 0.2483 0 5.59169 0 33.2849 0 1.31275 0.257807
24801.00 1174.70 16.730218 40.223731 -211100.862824 5.182778 21.391494 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4953 0.263652 2.54938 0.248365 0 5.59495 0 33.2794 0 1.31181 0.25722
24701.00 1174.51 16.767817 40.313560 -211624.767841 5.194609 21.439952 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4864 0.263668 2.56199 0.248424 0 5.59824 0 33.2738 0 1.31087 0.256629
24601.00 1174.32 16.806032 40.404857 -212156.643116 5.206631 21.489193 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.10Si1.95O6 56.4775 0.26368 2.57467 0.248477 0 5.60156 0 33.2682 0 1.30993 0.256033
24501.00 1174.13 16.844877 40.497659 -212696.687524 5.218848 21.539239 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.95O6 56.4685 0.263686 2.58744 0.248524 0 5.60491 0 33.2625 0 1.30898 0.255433
24401.00 1173.93 16.884368 40.592004 -213245.105649 5.231265 21.590109 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.95O6 56.4595 0.263687 2.60029 0.248564 0 5.6083 0 33.2568 0 1.30802 0.254828
24301.00 1173.74 16.924521 40.687931 -213802.107949 5.243887 21.641824 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.95O6 56.4504 0.263681 2.61322 0.248597 0 5.61171 0 33.2511 0 1.30706 0.254219
24201.00 1173.55 16.965354 40.785480 -214367.910914 5.256719 21.694405 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.95O6 56.4413 0.26367 2.62624 0.248623 0 5.61516 0 33.2453 0 1.3061 0.253605
24101.00 1173.35 17.006884 40.884691 -214942.737275 5.269766 21.747875 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.4321 0.263653 2.63933 0.248642 0 5.61864 0 33.2395 0 1.30512 0.252986
24001.00 1173.16 17.049127 40.985608 -215526.816183 5.283035 21.802256 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.4229 0.26363 2.65251 0.248654 0 5.62216 0 33.2337 0 1.30415 0.252362
23901.00 1172.96 17.092103 41.088273 -216120.383388 5.296531 21.857571 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.4136 0.2636 2.66577 0.248657 0 5.62571 0 33.2278 0 1.30317 0.251733
23801.00 1172.77 17.135830 41.192731 -216723.681495 5.310259 21.913844 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.4043 0.263564 2.67911 0.248653 0 5.6293 0 33.2218 0 1.30218 0.251099
23701.00 1172.57 17.180328 41.299028 -217336.960131 5.324226 21.971099 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3949 0.26352 2.69253 0.24864 0 5.63293 0 33.2159 0 1.30119 0.25046
23601.00 1172.37 17.225616 41.407212 -217960.476204 5.338437 22.029363 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3854 0.26347 2.70603 0.248619 0 5.6366 0 33.2098 0 1.3002 0.249816
23501.00 1172.18 17.271714 41.517332 -218594.494133 5.352900 22.088661 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3759 0.263412 2.71962 0.248589 0 5.6403 0 33.2038 0 1.2992 0.249167
23401.00 1171.98 17.318645 41.629437 -219239.286108 5.367620 22.149020 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3664 0.263346 2.73329 0.248549 0 5.64405 0 33.1976 0 1.2982 0.248512
23301.00 1171.78 17.366429 41.743579 -219895.132350 5.382604 22.210467 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3568 0.263272 2.74704 0.248501 0 5.64784 0 33.1915 0 1.2972 0.247852
23201.00 1171.58 17.415089 41.859811 -220562.321416 5.397860 22.273032 opx Na0.02Ca0.05Fe''0.16Mg1.71Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3472 0.263191 2.76088 0.248442 0 5.65167 0 33.1853 0 1.29619 0.247186
23101.00 1171.38 17.464647 41.978189 -221241.150461 5.413394 22.336742 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3375 0.263101 2.77479 0.248374 0 5.65554 0 33.179 0 1.29518 0.246515
23001.00 1171.18 17.515129 42.098768 -221931.925594 5.429213 22.401629 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3277 0.263002 2.78879 0.248295 0 5.65946 0 33.1727 0 1.29417 0.245838
22901.00 1170.99 17.566557 42.221607 -222634.962196 5.445326 22.467724 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3179 0.262894 2.80287 0.248205 0 5.66343 0 33.1664 0 1.29315 0.245155
22801.00 1170.78 17.618956 42.346765 -223350.585282 5.461740 22.535059 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.11Si1.94O6 56.3081 0.262777 2.81704 0.248105 0 5.66744 0 33.16 0 1.29213 0.244466
22701.00 1170.58 17.672354 42.474305 -224079.129881 5.478463 22.603665 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2982 0.262651 2.83128 0.247993 0 5.6715 0 33.1535 0 1.29111 0.243771
22601.00 1170.38 17.726777 42.604289 -224820.941443 5.495503 22.673579 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2882 0.262515 2.84561 0.24787 0 5.67562 0 33.147 0 1.29009 0.24307
22501.00 1170.18 17.782251 42.736784 -225576.376267 5.512869 22.744834 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2782 0.262369 2.86002 0.247734 0 5.67978 0 33.1405 0 1.28906 0.242364
22401.00 1169.98 17.838807 42.871857 -226345.801961 5.530570 22.817468 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2681 0.262212 2.87451 0.247586 0 5.684 0 33.1339 0 1.28804 0.24165
22301.00 1169.78 17.896472 43.009579 -227129.597924 5.548615 22.891516 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.258 0.262045 2.88908 0.247425 0 5.68827 0 33.1272 0 1.28701 0.240931
22201.00 1169.57 17.955277 43.150020 -227928.155879 5.567013 22.967018 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2478 0.261867 2.90373 0.247252 0 5.6926 0 33.1205 0 1.28598 0.240205
22101.00 1169.37 18.015254 43.293256 -228741.880406 5.585774 23.044015 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2376 0.261677 2.91847 0.247064 0 5.69699 0 33.1137 0 1.28496 0.239472
22001.00 1169.16 18.076434 43.439364 -229571.189546 5.604907 23.122546 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2274 0.261476 2.93328 0.246863 0 5.70144 0 33.1069 0 1.28393 0.238733
21901.00 1168.96 18.138852 43.588424 -230416.515420 5.624424 23.202654 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.217 0.261263 2.94817 0.246648 0 5.70595 0 33.1 0 1.2829 0.237987
21801.00 1168.75 18.202542 43.740517 -231278.304904 5.644335 23.284385 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.2067 0.261037 2.96315 0.246417 0 5.71052 0 33.0931 0 1.28187 0.237234
21701.00 1168.54 18.267539 43.895729 -232157.020333 5.664651 23.367782 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.1962 0.260799 2.9782 0.246172 0 5.71516 0 33.0861 0 1.28085 0.236473
21601.00 1168.34 18.333880 44.054147 -233053.140254 5.685384 23.452893 opx Na0.02Ca0.05Fe''0.16Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.1858 0.260548 2.99333 0.245911 0 5.71986 0 33.0791 0 1.27982 0.235706
21501.00 1168.13 18.401605 44.215864 -233967.160245 5.706544 23.539768 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.1752 0.260283 3.00854 0.245634 0 5.72464 0 33.0719 0 1.2788 0.234932
21401.00 1167.92 18.470752 44.380974 -234899.593749 5.728146 23.628456 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.1647 0.260004 3.02382 0.245341 0 5.72948 0 33.0647 0 1.27778 0.23415
21301.00 1167.71 18.541363 44.549574 -235850.973005 5.750201 23.719010 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.154 0.259711 3.03918 0.245031 0 5.7344 0 33.0575 0 1.27676 0.233361
21201.00 1167.50 18.613481 44.721767 -236821.850001 5.772723 23.811485 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.1434 0.259404 3.05462 0.244704 0 5.73939 0 33.0502 0 1.27575 0.232563
21101.00 1167.29 18.687150 44.897657 -237812.797508 5.795726 23.905936 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.12Si1.94O6 56.1327 0.259081 3.07013 0.244359 0 5.74446 0 33.0428 0 1.27474 0.231759
21001.00 1167.08 18.762415 45.077355 -238824.410171 5.819223 24.002423 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.94O6 56.1219 0.258743 3.08572 0.243995 0 5.74962 0 33.0354 0 1.27373 0.230946
20901.00 1166.86 18.839326 45.260975 -239857.305668 5.843230 24.101006 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.1111 0.258389 3.10138 0.243613 0 5.75485 0 33.0278 0 1.27273 0.230125
20801.00 1166.65 18.917930 45.448633 -240912.125941 5.867762 24.201749 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.1002 0.258018 3.11711 0.243212 0 5.76017 0 33.0203 0 1.27173 0.229296
20701.00 1166.44 18.998281 45.640455 -241989.538501 5.892834 24.304717 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0893 0.257631 3.13291 0.242791 0 5.76559 0 33.0126 0 1.27074 0.228459
20601.00 1166.22 19.080432 45.836566 -243090.237818 5.918465 24.409979 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0783 0.257226 3.14878 0.242349 0 5.77109 0 33.0049 0 1.26975 0.227613
20501.00 1166.00 19.164439 46.037102 -244214.946787 5.944670 24.517606 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0673 0.256804 3.16472 0.241887 0 5.77668 0 32.9971 0 1.26877 0.226758
20401.00 1165.79 19.250361 46.242199 -245364.418289 5.971469 24.627673 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0563 0.256363 3.18073 0.241404 0 5.78238 0 32.9892 0 1.2678 0.225895
20301.00 1165.57 19.338257 46.452004 -246539.436850 5.998879 24.740256 opx Na0.02Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0452 0.255903 3.19681 0.240899 0 5.78818 0 32.9812 0 1.26684 0.225022
20201.00 1165.35 19.428192 46.666667 -247740.820364 6.026921 24.855436 opx Na0.01Ca0.05Fe''0.17Mg1.70Fe'''0.01Ti0.01Al0.13Si1.93O6 56.034 0.255424 3.21294 0.240371 0 5.79408 0 32.9731 0 1.26588 0.22414
20101.00 1165.13 19.520232 46.886344 -248969.422008 6.055615 24.973297 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0228 0.254925 3.22914 0.239821 0 5.80009 0 32.965 0 1.26493 0.223249
20001.00 1164.91 19.614445 47.111201 -250226.132148 6.084983 25.093928 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0116 0.254406 3.2454 0.239247 0 5.80621 0 32.9568 0 1.264 0.222349
19901.00 1164.69 19.710905 47.341408 -251511.880466 6.115046 25.217419 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 56.0003 0.253866 3.26172 0.238649 0 5.81245 0 32.9485 0 1.26307 0.221438
19801.00 1164.46 19.809686 47.577144 -252827.638136 6.145829 25.343868 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.989 0.253304 3.2781 0.238026 0 5.8188 0 32.9401 0 1.26216 0.220518
19701.00 1164.24 19.910867 47.818598 -254174.420200 6.177355 25.473372 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.9776 0.25272 3.29453 0.237378 0 5.82529 0 32.9316 0 1.26126 0.219587
19601.00 1164.01 20.014530 48.065964 -255553.288001 6.209650 25.606039 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.13Si1.93O6 55.9662 0.252113 3.31102 0.236704 0 5.8319 0 32.923 0 1.26037 0.218646
19501.00 1163.79 20.120762 48.319447 -256965.351843 6.242741 25.741976 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.9548 0.251483 3.32755 0.236003 0 5.83865 0 32.9144 0 1.2595 0.217694
19401.00 1163.56 20.229653 48.579262 -258411.773747 6.276655 25.881299 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.9433 0.250829 3.34413 0.235275 0 5.84553 0 32.9056 0 1.25864 0.216732
19301.00 1163.33 20.341297 48.845634 -259893.770395 6.311422 26.024127 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.9318 0.25015 3.36076 0.23452 0 5.85256 0 32.8967 0 1.2578 0.215758
19201.00 1163.10 20.455794 49.118796 -261412.616240 6.347073 26.170587 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.9202 0.249446 3.37743 0.233736 0 5.85975 0 32.8877 0 1.25697 0.214773
19101.00 1162.87 20.573247 49.398997 -262969.646797 6.383640 26.320811 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.9086 0.248716 3.39414 0.232922 0 5.86708 0 32.8786 0 1.25617 0.213777
19001.00 1162.63 20.693765 49.686493 -264566.262120 6.421156 26.474935 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8969 0.247958 3.41088 0.232079 0 5.87458 0 32.8694 0 1.25538 0.212768
18901.00 1162.40 20.817463 49.981557 -266203.930492 6.459656 26.633106 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8853 0.247174 3.42766 0.231205 0 5.88225 0 32.8601 0 1.25462 0.211748
18801.00 1162.16 20.944459 50.284472 -267884.192310 6.499179 26.795476 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8736 0.246361 3.44447 0.230301 0 5.8901 0 32.8506 0 1.25387 0.210714
18701.00 1161.92 21.074881 50.595538 -269608.664203 6.539762 26.962204 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8618 0.245519 3.4613 0.229364 0 5.89812 0 32.8411 0 1.25315 0.209669
18601.00 1161.68 21.208859 50.915067 -271379.043377 6.581447 27.133457 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.85 0.244647 3.47815 0.228394 0 5.90634 0 32.8314 0 1.25245 0.20861
18501.00 1161.44 21.346534 51.243388 -273197.112205 6.624276 27.309412 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8382 0.243744 3.49502 0.227391 0 5.91476 0 32.8215 0 1.25178 0.207537
18401.00 1161.20 21.488050 51.580848 -275064.743077 6.668295 27.490254 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8264 0.24281 3.5119 0.226354 0 5.92338 0 32.8116 0 1.25114 0.206451
18301.00 1160.95 21.633561 51.927809 -276983.903477 6.713550 27.676177 opx Na0.01Ca0.05Fe''0.17Mg1.69Fe'''0.01Ti0.01Al0.14Si1.93O6 55.8145 0.241844 3.52879 0.225282 0 5.93222 0 32.8015 0 1.25052 0.205351
